date,wts,t_rel,side,px,shares,fair,pnl_share
2026-04-10,1775796000,-6,down,0.45,22.222223,0.5196376248157217,-0.467325
2026-04-10,1775796300,-6,up,0.91,10.989011,0.9999961648340768,0.084266976
2026-04-10,1775797200,-5,down,0.43,23.255814,0.9893794021122891,-0.447157
2026-04-10,1775797800,-6,down,0.39,25.641027,0.9999186421775861,-0.406653
2026-04-10,1775798100,-6,down,0.33999997,29.411766,0.9996557679907858,-0.35570797
2026-04-10,1775799900,-6,up,0.93,10.752688,0.9999983872877339,0.065442994
2026-04-10,1775800500,-6,up,0.86,0.87,0.9999106350145808,0.131572
2026-04-10,1775801400,-6,up,0.93,10.752688,0.9999746164062482,0.065442994
2026-04-10,1775802000,-6,down,0.92,7.2,0.9998190106840682,0.07484798
2026-04-10,1775802900,-6,down,0.69,14.492754,0.9997925700442165,-0.704973
2026-04-10,1775803500,-6,down,0.8,12.5,0.9999999999999885,0.18879999
2026-04-10,1775803800,-5,down,0.84000003,11.904761,1.0,0.15059197
2026-04-10,1775805900,-6,down,0.56,17.857143,0.9438941698013026,0.422752
2026-04-10,1775808000,-4,down,0.32,7.65,0.9998840014514667,0.664768
2026-04-10,1775814900,-6,up,0.61,16.393442,0.9936909151668666,0.37334698
2026-04-10,1775816100,-6,up,0.67,14.925373,0.9685168654692655,0.31452298
2026-04-10,1775823900,-2,down,0.39999998,25.000002,0.9999999999972805,-0.41679996
2026-04-10,1775826900,-4,down,0.82,6.2,0.9993434804825061,-0.830332
2026-04-10,1775829900,-6,down,0.55,18.181818,0.8695298442073287,-0.567325
2026-04-10,1775833200,-6,up,0.85,11.764706,0.9972323093601099,-0.85892504
2026-04-10,1775834100,-3,down,0.51,19.607843,0.963437908938584,0.472507
2026-04-10,1775838000,-5,down,0.32,31.25,0.49039907981747677,-0.335232
2026-04-10,1775838300,-6,down,0.63,15.873016,0.9843082974308107,-0.646317
2026-04-10,1775838600,-4,down,0.79,12.658228,0.9980839914242084,-0.80161303
2026-04-10,1775840700,-6,down,0.42000002,23.809523,0.6629534845741196,-0.437052
2026-04-10,1775842500,-6,up,0.52,4.37,0.7193311555938974,0.46252802
2026-04-10,1775846100,-3,up,0.78,12.820514,0.9924229451934613,0.20798802
2026-04-10,1775846400,-6,up,0.36,27.777777,0.7204039782485873,0.623872
2026-04-10,1775850000,-6,down,0.39999998,3.0,0.9980682200301862,0.58320004
2026-04-10,1775851500,-5,down,0.73,13.698629,1.0,0.256203
2026-04-10,1775851800,-5,down,0.73,13.698629,1.0,0.256203
2026-04-10,1775853000,-6,down,0.90999997,10.989012,0.9763164416957231,0.084267035
2026-04-10,1775853900,-6,up,0.74,10.0,0.9435278808714912,0.246532
2026-04-10,1775856900,-5,up,0.59,16.949154,1.0,0.39306703
2026-04-10,1775859000,-6,up,0.94,10.638298,0.9999999999984934,0.056052003
2026-04-10,1775859600,-6,down,0.89,11.235955,0.9999999998852951,0.103147015
2026-04-10,1775860800,-6,down,0.86,11.627907,0.9999999423877406,0.131572
2026-04-10,1775862000,-6,down,0.88,11.363636,0.9999999983432153,0.112608
2026-04-10,1775862300,-4,up,0.33,26.84,0.9999999930279937,0.65452296
2026-04-10,1775863800,-6,down,0.73,11.18,1.0,-0.743797
2026-04-10,1775864100,-6,up,0.49,20.408163,0.9931143526332443,0.49250698
2026-04-10,1775864400,-6,up,0.4,25.0,0.9999342253215159,-0.41680002
2026-04-10,1775865000,-6,down,0.92,10.869565,1.0,0.07484798
2026-04-11,1775865900,-6,up,0.42,1.0,0.999999999999941,0.56294805
2026-04-11,1775866500,-5,down,0.32,31.25,0.5544679334198896,0.664768
2026-04-11,1775866800,-6,down,0.86,11.627907,0.9893877468796511,-0.868428
2026-04-11,1775868900,-6,down,0.89,11.235955,0.999999720375286,0.103147015
2026-04-11,1775872500,-3,down,0.39999998,25.000002,0.9999999945094252,-0.41679996
2026-04-11,1775872800,-6,down,0.87,11.494253,1.0,0.12208299
2026-04-11,1775874000,-6,down,0.82,12.195122,1.0,0.169668
2026-04-11,1775874300,-6,up,0.83,11.75,0.999963235420676,0.16012302
2026-04-11,1775874600,-6,up,0.9,11.111112,1.0,0.09370002
2026-04-11,1775874900,-6,down,0.76,13.157895,1.0,0.22723201
2026-04-11,1775875500,-6,down,0.94,10.638298,1.0,0.056052003
2026-04-11,1775875800,-5,down,0.77,12.987013,0.9998657703676795,0.21760301
2026-04-11,1775877300,-6,down,0.45,22.222223,0.999999999999974,0.532675
2026-04-11,1775877900,-6,up,0.35,28.571428,0.9998326009532646,-0.36592498
2026-04-11,1775878800,-6,up,0.88,5.21,0.9999965656014496,0.112608
2026-04-11,1775881500,-6,up,0.75,3.4,0.9972172205202063,0.236875
2026-04-11,1775883300,-6,down,0.86,11.627907,0.994384245940286,0.131572
2026-04-11,1775884500,-6,up,0.34,29.411764,1.0,0.644292
2026-04-11,1775886000,-6,down,0.94,10.638298,0.9999999995890589,0.056052003
2026-04-11,1775887800,-5,up,0.33,30.30303,0.9433383930880935,0.65452296
2026-04-11,1775889600,-6,down,0.75,13.333333,0.9992617703527825,0.236875
2026-04-11,1775890500,-6,down,0.79,12.658228,0.8670400606690932,0.19838698
2026-04-11,1775890800,-6,down,0.7,14.285714,0.9999999997126061,-0.7147
2026-04-11,1775891100,-6,down,0.45999998,7.33,1.0,0.52261204
2026-04-11,1775891400,-6,down,0.88,11.363636,0.9904726489572825,0.112608
2026-04-11,1775891700,-6,up,0.57,0.16,0.9915915817835417,-0.587157
2026-04-11,1775892300,-6,down,0.49,5.0,0.9999999999999656,0.49250698
2026-04-11,1775892600,-6,up,0.85,11.764706,0.9987200011215112,0.14107499
2026-04-11,1775892900,-6,down,0.88,11.363636,1.0,0.112608
2026-04-11,1775893800,-6,down,0.79,12.658228,0.9098169551784929,0.19838698
2026-04-11,1775894400,-6,down,0.89,2.75,1.0,0.103147015
2026-04-11,1775895600,-6,up,0.77,12.987013,1.0,-0.782397
2026-04-11,1775896500,-6,down,0.32,10.28,0.999999995767638,0.664768
2026-04-11,1775902500,-6,down,0.72,13.888888,0.8072276297132343,0.26588798
2026-04-11,1775907900,-6,down,0.32999998,5.26,0.894723998573439,-0.34547698
2026-04-11,1775908500,-5,down,0.82,12.195122,1.0,0.169668
2026-04-11,1775909100,-6,up,0.71,10.0,1.0,-0.724413
2026-04-11,1775909400,-6,down,0.92,10.869565,1.0,-0.925152
2026-04-11,1775911500,-6,down,0.8,5.0,0.9649732019285687,0.18879999
2026-04-11,1775914200,-6,down,0.9,11.111112,0.986532174854314,0.09370002
2026-04-11,1775918700,-6,up,0.46,21.73913,0.9986958578712509,-0.477388
2026-04-11,1775919300,-6,up,0.79,12.658228,0.9998801863693868,-0.80161303
2026-04-11,1775919600,-6,down,0.32999998,30.303032,0.9894625455640449,-0.34547698
2026-04-11,1775921100,-6,up,0.53,10.0,1.0,-0.54743695
2026-04-11,1775921700,-6,down,0.39999998,5.46,0.9999999094842409,-0.41679996
2026-04-11,1775922300,-4,up,0.56,17.857143,0.9973569067746474,-0.577248
2026-04-11,1775923200,-6,down,0.47000003,17.75,0.9999999984529057,-0.48743704
2026-04-11,1775931900,-6,down,0.39999998,25.000002,0.9861299693735414,-0.41679996
2026-04-11,1775939100,-6,up,0.55,1.21,0.6359608842545855,-0.567325
2026-04-11,1775942700,-5,down,0.33999997,15.0,0.4238180035056902,-0.35570797
2026-04-11,1775943300,-6,up,0.8,12.5,0.9999651599416374,0.18879999
2026-04-11,1775945700,-6,down,0.84000003,11.904761,0.9999996080495553,0.15059197
2026-04-11,1775946300,-3,up,0.7,10.0,1.0,-0.7147
2026-04-11,1775947500,-6,down,0.7,5.0,0.9999999199748788,-0.7147
2026-04-11,1775949900,-6,down,0.93,10.752688,1.0,0.065442994
2026-04-11,1775950500,-6,up,0.84,6.8,0.9794683898000818,0.15059203
2026-04-12,1775952600,-6,down,0.42000002,23.809523,0.8771624124964548,0.562948
2026-04-12,1775952900,-6,down,0.86,11.627907,1.0,0.131572
2026-04-12,1775953500,-3,down,0.77,12.987013,0.9999999785424915,0.21760301
2026-04-12,1775953800,-6,up,0.79,12.658228,0.9845322840179246,0.19838698
2026-04-12,1775954400,-6,up,0.48,5.0,0.9660211719030115,-0.497472
2026-04-12,1775955300,-6,up,0.94,10.638298,1.0,0.056052003
2026-04-12,1775956200,-3,down,0.39,6.75,0.8240409470325185,-0.406653
2026-04-12,1775956500,-6,down,0.76,7.88,0.9999997268868902,0.22723201
2026-04-12,1775956800,-6,down,0.93,10.752688,0.9993195472166285,0.065442994
